,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop,Police Action Index,Police Action Index Normalized
1407,2047787,"June 26, 2021",Alabama,Fort Deposit,Forest Dr,1,3,0,0,1,,2021,2021-06-26,0,1,0,0,0.6499999999999999,0.0009916851018384315
1408,2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,0,0,0,,2021,2021-06-25,0,0,0,0,-0.2,-0.00030513387748874824
1409,2045564,"June 25, 2021",Illinois,Chicago,7000 block of S Indiana Ave,0,4,0,0,0,,2021,2021-06-25,0,0,0,0,-0.2,-0.00030513387748874824
1410,2044701,"June 25, 2021",New York,Bronx,Zerega Ave and Watson Ave,0,5,0,0,0,,2021,2021-06-25,0,0,0,0,-0.25,-0.00038141734686093526
1411,2044733,"June 24, 2021",Florida,Gainesville,4701 NW 6th St,1,4,0,0,3,,2021,2021-06-24,0,3,0,0,2.6,0.003966740407353727
1412,2043834,"June 23, 2021",Alabama,Montgomery,100 block of Rotary St,2,2,0,0,0,,2021,2021-06-23,0,0,0,0,-0.5,-0.0007628346937218705
1413,2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,0,0,0,,2021,2021-06-23,0,0,0,0,-0.2,-0.00030513387748874824
1414,2043898,"June 23, 2021",Illinois,Chicago,4900 block of W Hubbard St,0,4,0,0,0,,2021,2021-06-23,0,0,0,0,-0.2,-0.00030513387748874824
1415,2043715,"June 23, 2021",Illinois,Chicago,7000 block of S Vincennes Ave,0,4,0,0,0,,2021,2021-06-23,0,0,0,0,-0.2,-0.00030513387748874824
1416,2041726,"June 21, 2021",Missouri,Saint Louis,4002 Sullivan Ave,3,3,0,1,1,,2021,2021-06-21,0,1,0,0,0.2499999999999999,0.0003814173468609351
1417,2041555,"June 21, 2021",District of Columbia,Washington,300 block of 50th St NE,0,4,0,0,0,,2021,2021-06-21,0,0,0,0,-0.2,-0.00030513387748874824
1418,2040643,"June 20, 2021",Virginia,Richmond,200 block of Crane St,1,3,0,0,0,,2021,2021-06-20,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1419,2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,0,0,2,,2021,2021-06-20,0,2,0,0,1.15,0.001754519795560302
1420,2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,0,0,0,,2021,2021-06-20,0,0,0,0,-0.4,-0.0006102677549774965
1421,2041363,"June 20, 2021",Florida,Wildwood,9605 Co Rd 235,1,10,0,0,1,,2021,2021-06-20,0,1,0,0,0.30000000000000004,0.0004577008162331224
1422,2040374,"June 20, 2021",Texas,Dallas,4619 E R L Thornton Freeway,0,8,0,0,0,,2021,2021-06-20,0,0,0,0,-0.4,-0.0006102677549774965
1423,2040732,"June 20, 2021",Ohio,Cincinnati,3000 block of Borden St,1,3,0,0,2,,2021,2021-06-20,0,2,0,0,1.65,0.002517354489282173
1424,2040243,"June 20, 2021",Indiana,Granger,7321 Heritage Square Dr,1,4,0,0,0,,2021,2021-06-20,0,0,0,0,-0.4,-0.0006102677549774965
1425,2040991,"June 20, 2021",New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,0,0,0,,2021,2021-06-20,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1426,2039457,"June 19, 2021",Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,0,0,1,,2021,2021-06-19,0,1,0,0,0.6,0.0009154016324662447
1427,2039346,"June 19, 2021",Louisiana,Baton Rouge,7132 Florida Blvd,2,4,0,0,0,,2021,2021-06-19,0,0,0,0,-0.6000000000000001,-0.0009154016324662448
1428,2039964,"June 19, 2021",California,Oakland,2200 block of Lakeshore Ave,1,7,0,0,0,,2021,2021-06-19,0,0,0,0,-0.55,-0.0008391181630940577
1429,2040013,"June 19, 2021",New Jersey,Newark,525 Elizabeth Ave,0,4,0,0,0,,2021,2021-06-19,0,0,0,0,-0.2,-0.00030513387748874824
1430,2039441,"June 18, 2021",Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,0,0,0,,2021,2021-06-18,0,0,0,0,-0.25,-0.00038141734686093526
1431,2037813,"June 17, 2021",Virginia,Petersburg,Virginia Ave and Melville St,0,4,0,0,0,,2021,2021-06-17,0,0,0,0,-0.2,-0.00030513387748874824
1432,2037887,"June 17, 2021",North Carolina,Durham,1600 block of Holloway St,2,2,0,0,0,,2021,2021-06-17,0,0,0,0,-0.5,-0.0007628346937218705
1433,2038622,"June 17, 2021",Ohio,Cincinnati,3056 Mathers St,1,3,0,0,0,,2021,2021-06-17,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1434,2038152,"June 17, 2021",New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,0,0,0,,2021,2021-06-17,0,0,0,0,-0.2,-0.00030513387748874824
1435,2036635,"June 16, 2021",Maryland,Baltimore,2100 block of West Lexington St,1,5,0,0,0,,2021,2021-06-16,0,0,0,0,-0.45,-0.0006865512243496836
1436,2036121,"June 15, 2021",Illinois,Chicago,3800 block of W Monroe St,0,5,0,0,0,,2021,2021-06-15,0,0,0,0,-0.25,-0.00038141734686093526
1437,2035313,"June 15, 2021",Alabama,Albertville,956 Industrial Blvd,3,1,1,0,0,,2021,2021-06-15,0,0,1,0,-0.35000000000000014,-0.0005339842856053096
1438,2035452,"June 15, 2021",Illinois,Chicago,6221 S Morgan St,5,3,0,0,0,,2021,2021-06-15,0,0,0,0,-1.15,-0.001754519795560302
1439,2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,0,0,3,,2021,2021-06-14,0,3,0,0,2.5,0.003814173468609353
1440,2034408,"June 14, 2021",Michigan,Lansing,300 block of N Cedar St,2,2,0,0,0,,2021,2021-06-14,0,0,0,0,-0.5,-0.0007628346937218705
1441,2034470,"June 14, 2021",Florida,Boynton Beach,I-95 and E Gateway Blvd,1,3,0,0,0,,2021,2021-06-14,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1442,2033905,"June 13, 2021",Ohio,West Salem,9161 Rainbow Hwy,1,5,0,1,1,,2021,2021-06-13,0,1,0,0,0.55,0.0008391181630940577
1443,2033605,"June 13, 2021",Kentucky,Louisville,5200 block of Robinwood Rd,1,3,0,0,0,,2021,2021-06-13,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1444,2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,0,0,2,,2021,2021-06-12,0,2,0,0,1.2,0.0018308032649324893
1445,2032203,"June 12, 2021",Illinois,Chicago,7500 block of S Prairie Ave,1,9,0,0,0,,2021,2021-06-12,0,0,0,0,-0.65,-0.0009916851018384317
1446,2032220,"June 12, 2021",Texas,Austin,400 block of E 6th St,1,13,0,1,1,,2021,2021-06-12,0,1,0,0,0.1499999999999999,0.00022885040811656103
1447,2031976,"June 11, 2021",Georgia,Savannah,200 block of Avery St,2,6,0,0,0,,2021,2021-06-11,0,0,0,0,-0.7000000000000001,-0.0010679685712106188
1448,2032580,"June 11, 2021",North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,0,0,0,,2021,2021-06-11,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1449,2031801,"June 11, 2021",Washington,Seattle,9808 16th Ave SW,2,2,0,0,0,,2021,2021-06-11,0,0,0,0,-0.5,-0.0007628346937218705
1450,2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,0,0,1,,2021,2021-06-11,0,1,0,0,0.75,0.001144252040582806
1451,2030720,"June 10, 2021",Michigan,Detroit,1600 block Calvert Ave,1,3,0,0,0,,2021,2021-06-10,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1452,2030639,"June 10, 2021",New York,Yonkers,150 Elm St,0,4,0,0,3,,2021,2021-06-10,0,3,0,0,2.8,0.004271874284842474
1453,2030708,"June 10, 2021",Illinois,Chicago,6530 S Claremont Ave,1,4,0,0,1,,2021,2021-06-10,0,1,0,0,0.6,0.0009154016324662447
1454,2029078,"June 8, 2021",Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,0,0,0,,2021,2021-06-08,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1455,2028745,"June 8, 2021",Tennessee,Memphis,2246 Eldridge Ave,1,4,0,0,1,,2021,2021-06-08,0,1,0,0,0.6,0.0009154016324662447
1456,2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,0,0,0,,2021,2021-06-08,0,0,0,0,-0.25,-0.00038141734686093526
1457,2027736,"June 7, 2021",Ohio,Cleveland,4100 block of E 81st St,0,6,0,0,0,,2021,2021-06-07,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
1458,2027046,"June 7, 2021",Florida,Homestead,12550 SW 282nd St,2,3,1,0,0,,2021,2021-06-07,0,0,1,0,-0.25000000000000006,-0.00038141734686093537
1459,2026802,"June 6, 2021",Missouri,Saint Louis,100 N 7th St,0,4,0,0,0,,2021,2021-06-06,0,0,0,0,-0.2,-0.00030513387748874824
1460,2026651,"June 6, 2021",North Carolina,Snow Hill,50 block of Katie Ct,0,4,0,0,0,,2021,2021-06-06,0,0,0,0,-0.2,-0.00030513387748874824
1461,2027725,"June 6, 2021",Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,0,0,0,,2021,2021-06-06,0,0,0,0,-0.4,-0.0006102677549774965
1462,2027375,"June 6, 2021",California,Oakland,5100 block of Ygnacio Ave,0,5,0,0,0,,2021,2021-06-06,0,0,0,0,-0.25,-0.00038141734686093526
1463,2026123,"June 6, 2021",Florida,Miami (Kendall),10549 SW 109th Ct,3,6,0,0,3,,2021,2021-06-06,0,3,0,0,2.0999999999999996,0.003203905713631856
1464,2026713,"June 6, 2021",Utah,Salt Lake City,1354 N General Dr,1,4,0,0,2,,2021,2021-06-06,0,2,0,0,1.6,0.002441071019909986
1465,2026112,"June 6, 2021",Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,0,0,0,,2021,2021-06-06,0,0,0,0,-0.4,-0.0006102677549774965
1466,2026257,"June 5, 2021",Louisiana,New Orleans,10150 I-10 Service Rd,0,9,0,0,0,,2021,2021-06-05,0,0,0,0,-0.45,-0.0006865512243496836
1467,2025260,"June 5, 2021",Indiana,Indianapolis,7500 N Shadeland Ave,2,2,0,0,0,,2021,2021-06-05,0,0,0,0,-0.5,-0.0007628346937218705
1468,2022821,"June 2, 2021",Ohio,Toledo,1830 W Bancroft St,0,4,0,0,0,,2021,2021-06-02,0,0,0,0,-0.2,-0.00030513387748874824
1469,2025254,"June 2, 2021",Arkansas,Magnolia,Calhoun Rd,0,4,0,0,1,,2021,2021-06-02,0,1,0,0,0.8,0.001220535509954993
1470,2022391,"June 2, 2021",Ohio,Springfield,1935 S Yellow Springs St,0,6,0,0,2,,2021,2021-06-02,0,2,0,0,1.7,0.0025936379586543597
1471,2021130,"May 31, 2021",New York,Brooklyn,Knickerbocker Ave,0,4,0,0,2,,2021,2021-05-31,0,2,0,0,1.8,0.0027462048973987342
1472,2021398,"May 31, 2021",Missouri,Saint Louis,8880 N Broadway,0,4,0,0,0,,2021,2021-05-31,0,0,0,0,-0.2,-0.00030513387748874824
1473,2022129,"May 31, 2021",Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,0,0,0,,2021,2021-05-31,0,0,0,0,-0.45,-0.0006865512243496836
1474,2019751,"May 30, 2021",Alabama,Aliceville,7th Street NE,1,4,0,0,1,,2021,2021-05-30,0,1,0,0,0.6,0.0009154016324662447
1475,2019622,"May 30, 2021",Florida,Hialeah,7630 NW 186th St,3,20,0,0,4,,2021,2021-05-30,0,4,0,0,2.4,0.0036616065298649787
1476,2020535,"May 30, 2021",Illinois,Chicago,6718 S Stony Island Ave,0,4,0,0,0,,2021,2021-05-30,0,0,0,0,-0.2,-0.00030513387748874824
1477,2019155,"May 29, 2021",Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,0,0,0,,2021,2021-05-29,0,0,0,0,-0.5,-0.0007628346937218705
1478,2019384,"May 29, 2021",Missouri,Saint Louis,10466 W Florissant Ave,1,3,0,0,1,,2021,2021-05-29,0,1,0,0,0.6499999999999999,0.0009916851018384315
1479,2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,0,0,0,,2021,2021-05-28,0,0,0,0,-0.5,-0.0007628346937218705
1480,2018495,"May 27, 2021",North Carolina,Durham,1200 block of Fayetteville St,0,5,0,0,0,,2021,2021-05-27,0,0,0,0,-0.25,-0.00038141734686093526
1481,2015849,"May 26, 2021",Illinois,Chicago,7200 block of S Princeton Ave,1,3,0,0,0,,2021,2021-05-26,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1482,2015730,"May 26, 2021",California,San Jose,101 W Younger Ave,9,0,1,0,0,,2021,2021-05-26,0,0,1,0,-1.5,-0.002288504081165612
1483,2014343,"May 24, 2021",Michigan,Inkster,27000 block of Rosewood St,2,2,0,0,0,,2021,2021-05-24,0,0,0,0,-0.5,-0.0007628346937218705
1484,2014381,"May 24, 2021",Ohio,West Jefferson,127 Jackson St,4,0,0,0,1,,2021,2021-05-24,0,1,0,0,0.19999999999999996,0.00030513387748874813
1485,2012971,"May 23, 2021",Illinois,Chicago,3344 W Ohio St,0,4,0,0,0,,2021,2021-05-23,0,0,0,0,-0.2,-0.00030513387748874824
1486,2013595,"May 23, 2021",New York,Bay Shore,135 S Clinton Ave,0,4,0,0,0,,2021,2021-05-23,0,0,0,0,-0.2,-0.00030513387748874824
1487,2013059,"May 23, 2021",New Jersey,Paterson,Hillman St and E Main St,0,5,0,0,0,,2021,2021-05-23,0,0,0,0,-0.25,-0.00038141734686093526
1488,2013096,"May 23, 2021",Virginia,Norfolk,3100 block of Westminster Ave,0,4,0,0,0,,2021,2021-05-23,0,0,0,0,-0.2,-0.00030513387748874824
1489,2012765,"May 22, 2021",South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,0,0,4,,2021,2021-05-22,0,4,0,0,3.0999999999999996,0.004729575101075597
1490,2012345,"May 22, 2021",Delaware,Wilmington,800 block of N Pine St,0,4,0,0,0,,2021,2021-05-22,0,0,0,0,-0.2,-0.00030513387748874824
1491,2011569,"May 22, 2021",Minnesota,Minneapolis,322 N 1st Ave,2,7,0,0,1,,2021,2021-05-22,0,1,0,0,0.25,0.00038141734686093526
1492,2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,0,0,0,,2021,2021-05-22,0,0,0,0,-0.45,-0.0006865512243496836
1493,2011610,"May 22, 2021",Indiana,Fort Wayne,2177 Eden St,1,3,0,1,1,,2021,2021-05-22,0,1,0,0,0.6499999999999999,0.0009916851018384315
1494,2012633,"May 22, 2021",New Jersey,Bridgeton,1029 E Commerce St,3,11,0,0,3,,2021,2021-05-22,0,3,0,0,1.8499999999999999,0.0028224883667709207
1495,2011077,"May 21, 2021",New York,Albany,1st St and Quail St,1,5,0,0,1,,2021,2021-05-21,0,1,0,0,0.55,0.0008391181630940577
1496,2011482,"May 21, 2021",New Jersey,Jersey City,16 Brinkerhoff St,2,4,0,0,2,,2021,2021-05-21,0,2,0,0,1.4,0.002135937142421237
1497,2010083,"May 20, 2021",Indiana,Evansville,800 block of Shadewood Ave,1,3,0,0,0,,2021,2021-05-20,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1498,2007722,"May 18, 2021",California,Oakland,I-580 and Seminary Ave,2,5,0,0,0,,2021,2021-05-18,0,0,0,0,-0.65,-0.0009916851018384317
1499,2008415,"May 18, 2021",California,Hemet,1200 block of Valencia Ave,1,4,0,0,0,,2021,2021-05-18,0,0,0,0,-0.4,-0.0006102677549774965
1500,2005991,"May 16, 2021",Ohio,Cincinnati,7751 Reading Rd,1,3,0,0,0,,2021,2021-05-16,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1501,2005776,"May 16, 2021",Georgia,Atlanta,630 Travis St NW,0,4,0,0,0,,2021,2021-05-16,0,0,0,0,-0.2,-0.00030513387748874824
1502,2005671,"May 16, 2021",Michigan,East Lansing,6170 Abbot Rd,0,5,0,0,0,,2021,2021-05-16,0,0,0,0,-0.25,-0.00038141734686093526
1503,2006621,"May 16, 2021",Georgia,Columbus,2727 Manchester Expy,0,4,0,0,0,,2021,2021-05-16,0,0,0,0,-0.2,-0.00030513387748874824
1504,2006204,"May 16, 2021",Georgia,Stone Mountain,4766 Redan Rd,1,5,0,0,0,,2021,2021-05-16,0,0,0,0,-0.45,-0.0006865512243496836
1505,2005813,"May 16, 2021",Alabama,Birmingham,1010 18th St S,0,4,1,0,0,,2021,2021-05-16,0,0,0,1,0.39999999999999997,0.0006102677549774964
1506,2005238,"May 15, 2021",District of Columbia,Washington,3900 block of Minnesota Ave NE,1,3,0,0,1,,2021,2021-05-15,0,1,0,0,0.6499999999999999,0.0009916851018384315
1507,2004666,"May 15, 2021",Illinois,Chicago,7800 block of S Loomis St,2,3,0,0,0,,2021,2021-05-15,0,0,0,0,-0.55,-0.0008391181630940577
1508,2005196,"May 15, 2021",New York,Bronx,1625 Webster Ave,1,4,0,0,1,,2021,2021-05-15,0,1,0,0,0.6,0.0009154016324662447
1509,2004413,"May 14, 2021",Pennsylvania,Philadelphia,5600 block of Market St,0,4,0,0,0,,2021,2021-05-14,0,0,0,0,-0.2,-0.00030513387748874824
1510,2003383,"May 13, 2021",Georgia,Augusta,201 E Telfair St,2,2,0,0,1,,2021,2021-05-13,0,1,0,0,0.5,0.0007628346937218705
1511,2003167,"May 13, 2021",District of Columbia,Washington,200 block of 37th Pl SE,1,3,0,0,0,,2021,2021-05-13,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1512,2003334,"May 13, 2021",Rhode Island,Providence,87 Carolina Ave,0,4,0,4,7,,2021,2021-05-13,0,7,0,0,6.8,0.010374551834617439
1513,2002269,"May 12, 2021",Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,3,0,0,0,,2021,2021-05-12,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1514,2002286,"May 12, 2021",Georgia,Buford,2910 Buford Dr NE,2,2,0,0,0,,2021,2021-05-12,0,0,0,0,-0.5,-0.0007628346937218705
1515,2001137,"May 11, 2021",Maryland,Baltimore,800 block of W Lexington St,0,4,0,0,0,,2021,2021-05-11,0,0,0,0,-0.2,-0.00030513387748874824
1516,2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,0,0,0,,2021,2021-05-10,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1517,1999417,"May 9, 2021",Pennsylvania,Philadelphia,100 block of E Albanus St,2,3,0,0,0,,2021,2021-05-09,0,0,0,0,-0.55,-0.0008391181630940577
1518,1999125,"May 9, 2021",Colorado,Colorado Springs,2828 Preakness Way,6,0,1,0,0,,2021,2021-05-09,0,0,1,0,-0.9000000000000001,-0.0013731024486993671
1519,1999193,"May 9, 2021",Arizona,Phoenix,122 N 2nd St,1,7,0,0,2,,2021,2021-05-09,0,2,0,0,1.45,0.0022122206117934245
1520,1999909,"May 9, 2021",California,Los Angeles,6112 W Afton Pl,1,3,0,0,0,,2021,2021-05-09,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1521,2000132,"May 9, 2021",South Carolina,Charleston,500 block of King St,0,5,0,0,0,,2021,2021-05-09,0,0,0,0,-0.25,-0.00038141734686093526
1522,1999423,"May 9, 2021",New Jersey,Newark,378 Chancellor Ave,0,4,0,0,0,,2021,2021-05-09,0,0,0,0,-0.2,-0.00030513387748874824
1523,1998865,"May 8, 2021",California,Citrus Heights,7440 Auburn Blvd,0,4,0,0,1,,2021,2021-05-08,0,1,0,0,0.8,0.001220535509954993
1524,1998693,"May 8, 2021",California,Oakland,1440 block of Lakeshore Ave,0,4,0,0,0,,2021,2021-05-08,0,0,0,0,-0.2,-0.00030513387748874824
1525,1998476,"May 8, 2021",Maryland,Gwynn Oak (Woodlawn),7300 block of Maury Rd,3,1,1,0,0,,2021,2021-05-08,0,0,0,1,-0.050000000000000155,-7.628346937218729e-05
1526,1998537,"May 8, 2021",Michigan,Detroit,15700 block of Plymouth Rd,0,4,0,0,0,,2021,2021-05-08,0,0,0,0,-0.2,-0.00030513387748874824
1527,1998602,"May 8, 2021",Wisconsin,Milwaukee,900 block of S 10th St,0,4,0,0,2,,2021,2021-05-08,0,2,0,0,1.8,0.0027462048973987342
1528,1999307,"May 8, 2021",California,Compton,15100 block of S Lime Ave,2,2,0,0,0,,2021,2021-05-08,0,0,0,0,-0.5,-0.0007628346937218705
1529,1998067,"May 7, 2021",Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,3,0,1,2,,2021,2021-05-07,0,2,0,0,1.45,0.0022122206117934245
1530,1999434,"May 6, 2021",New Jersey,Paterson,22nd Ave and E 30th St,0,5,0,0,0,,2021,2021-05-06,0,0,0,0,-0.25,-0.00038141734686093526
1531,1996236,"May 5, 2021",Illinois,Chicago,6900 block of S Cornell Ave,0,4,0,0,0,,2021,2021-05-05,0,0,0,0,-0.2,-0.00030513387748874824
1532,1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,0,0,0,,2021,2021-05-03,0,0,0,0,-0.4,-0.0006102677549774965
1533,1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,0,0,0,,2021,2021-05-02,0,0,0,0,-0.2,-0.00030513387748874824
1534,1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200 block of Burton St,1,3,0,0,0,,2021,2021-05-02,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1535,1993221,"May 2, 2021",Maryland,Baltimore,1500 block of Washington Blvd,1,3,0,0,0,,2021,2021-05-02,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1536,1993280,"May 2, 2021",Illinois,Chicago,2100 block of W Adams St,0,5,0,0,0,,2021,2021-05-02,0,0,0,0,-0.25,-0.00038141734686093526
1537,1992570,"May 2, 2021",Minnesota,Saint Paul,843 Selby Ave,0,4,0,0,0,,2021,2021-05-02,0,0,0,0,-0.2,-0.00030513387748874824
1538,1992127,"May 1, 2021",Delaware,Wilmington,800 block of N Pine St,0,4,0,0,0,,2021,2021-05-01,0,0,0,0,-0.2,-0.00030513387748874824
1539,1992534,"May 1, 2021",Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,0,0,0,,2021,2021-05-01,0,0,0,0,-0.6000000000000001,-0.0009154016324662448
1540,1992410,"May 1, 2021",New York,New Rochelle,Horton Ave and Brook St,1,4,0,0,0,,2021,2021-05-01,0,0,0,0,-0.4,-0.0006102677549774965
1541,1992490,"May 1, 2021",Massachusetts,Holyoke,209 South St,0,5,0,0,0,,2021,2021-05-01,0,0,0,0,-0.25,-0.00038141734686093526
1542,1992469,"May 1, 2021",Florida,Clewiston,1117 Harlem Academy Ave,1,3,0,0,0,,2021,2021-05-01,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1543,1990821,"April 29, 2021",Georgia,Atlanta,2300 block of Polar Rock Terrace SW,1,5,0,0,0,,2021,2021-04-29,0,0,0,0,-0.45,-0.0006865512243496836
1544,1989840,"April 28, 2021",North Carolina,Boone,553 Hardaman Cir,4,0,1,0,0,,2021,2021-04-28,0,0,1,0,-0.5,-0.0007628346937218705
1545,1990600,"April 28, 2021",Florida,Miami,2100 block of NW 85th St,0,5,0,0,0,,2021,2021-04-28,0,0,0,0,-0.25,-0.00038141734686093526
1546,1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,0,0,5,,2021,2021-04-27,0,5,0,0,4.45,0.0067892287741246485
1547,1989023,"April 27, 2021",Alabama,Fairfield,200 block of Glen Crest Dr,1,4,0,0,0,,2021,2021-04-27,0,0,0,0,-0.4,-0.0006102677549774965
1548,1988326,"April 26, 2021",Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,0,0,0,,2021,2021-04-26,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1549,1991347,"April 25, 2021",Texas,Palestine,1101 W Palestine Ave,0,4,0,0,0,,2021,2021-04-25,0,0,0,0,-0.2,-0.00030513387748874824
1550,1986770,"April 25, 2021",Missouri,Kansas City,E 18th St and Vine St,1,3,0,1,1,,2021,2021-04-25,0,1,0,0,0.6499999999999999,0.0009916851018384315
1551,1987235,"April 25, 2021",Alabama,Phenix City,1700 Highway 280 Bypass,0,4,0,0,0,,2021,2021-04-25,0,0,0,0,-0.2,-0.00030513387748874824
1552,1987241,"April 25, 2021",Louisiana,Houma,656 Corporate Dr,0,5,0,0,2,,2021,2021-04-25,0,2,0,0,1.75,0.002669921428026547
1553,1986593,"April 25, 2021",Arkansas,Little Rock,1900 E 6th St,1,3,0,0,0,,2021,2021-04-25,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
1554,1985432,"April 24, 2021",Louisiana,New Orleans,100 block of Bourbon St,0,5,0,0,0,,2021,2021-04-24,0,0,0,0,-0.25,-0.00038141734686093526
1555,1984807,"April 22, 2021",California,San Diego,500 block of J St,1,4,0,0,1,,2021,2021-04-22,0,1,0,0,0.6,0.0009154016324662447
1556,1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,3,0,1,1,,2021,2021-04-19,0,1,0,0,0.44999999999999996,0.0006865512243496835
1557,1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,0,0,0,,2021,2021-04-19,0,0,0,0,-0.25,-0.00038141734686093526
1558,1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,0,0,1,,2021,2021-04-18,0,1,0,0,0.2499999999999999,0.0003814173468609351
1559,1981521,"April 18, 2021",Michigan,Detroit,Ward Ave and W McNichols Rd,0,5,1,0,0,,2021,2021-04-18,0,0,0,1,0.35,0.0005339842856053093
1560,1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,0,0,0,,2021,2021-04-18,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
1561,1982020,"April 18, 2021",Alabama,Montgomery,2300 block of Day St,1,4,0,0,4,,2021,2021-04-18,0,4,0,0,3.6,0.0054924097947974685
1562,1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,0,0,0,,2021,2021-04-17,0,0,0,0,-0.45,-0.0006865512243496836
1563,1980971,"April 17, 2021",Louisiana,La Place (Laplace),624 Golfview Dr,0,9,0,0,0,,2021,2021-04-17,0,0,0,0,-0.45,-0.0006865512243496836
1564,1979684,"April 16, 2021",Michigan,Detroit,Conant St and Minnesota St,0,4,0,0,0,,2021,2021-04-16,0,0,0,0,-0.2,-0.00030513387748874824
1565,1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,8,7,1,0,0,,2021,2021-04-15,0,0,1,0,-1.6500000000000001,-0.0025173544892821732
1566,1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,0,0,1,,2021,2021-04-15,0,1,0,0,0.6499999999999999,0.0009916851018384315
1567,1978561,"April 15, 2021",District of Columbia,Washington,1800 block of West Virginia Ave NE,0,4,0,0,0,,2021,2021-04-15,0,0,0,0,-0.2,-0.00030513387748874824
1568,1978616,"April 15, 2021",Florida,Pensacola,700 Truman Ave,0,6,0,0,0,,2021,2021-04-15,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
1569,1978652,"April 15, 2021",Illinois,Chicago,600 block of N Sawyer Ave,0,4,0,0,0,,2021,2021-04-15,0,0,0,0,-0.2,-0.00030513387748874824
1570,1976538,"April 13, 2021",Maryland,Baltimore,2300 block of Hoffman St,0,4,0,0,0,,2021,2021-04-13,0,0,0,0,-0.2,-0.00030513387748874824
